Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type,prix_median_groupe,favoris_median_groupe,z_score_prix,bonne_affaire
Gorro the north face,2319,8.0,2.0,1,5.0,3.0,Sin uso,https://www.vinted.fr/items/6039955559-gorro-the-north-face,2964,10.0,4.0,-0.5507412576105856,0
North Face Mütze,2319,7.0,2.0,3,5.0,33.0,"Unisex, sehr hochwertige Mütze, kaum getragen, robustes Material",https://www.vinted.fr/items/5580694003-north-face-mutze,2964,10.0,4.0,-0.8301320308875059,0
Short The North Face,2319,10.0,3.0,5,5.0,7.0,"Short The North Face

Très bon état Taille M",https://www.vinted.fr/items/6023698436-short-the-north-face,586,20.0,4.0,-1.1530121014289971,0
Bonnet NTF très bon état,2319,7.0,3.0,2,4.7,172.0,"Porté qu'une seule fois.
Taille unique.

Envoi rapide et soigné 😊",https://www.vinted.fr/items/5950646890-bonnet-ntf-tres-bon-etat,2964,10.0,4.0,-0.8301320308875059,0
Magnifique short the north face xs,2319,10.0,3.0,7,4.8,1564.0,"Porté quelques fois 
Aucun défaut",https://www.vinted.fr/items/5934038212-magnifique-short-the-north-face-xs,586,20.0,4.0,-1.1530121014289971,1
Bonnet the north face,2319,5.0,3.0,1,,,Bon état,https://www.vinted.fr/items/5964682746-bonnet-the-north-face,2964,10.0,4.0,-1.3889135774413466,0
pull the north face,2319,9.0,3.0,10,3.3,15.0,très bon état avec une légère décoloration au niveau de la poche de la manche mais très léger,https://www.vinted.fr/items/4482673632-pull-the-north-face,1811,17.0,4.0,-1.1856924241198263,0
Sweat-shirt noir,2319,20.0,4.0,0,,,"Sweat-shirt noir
Taille S
Taille plutôt grand 
Bon état",https://www.vinted.fr/items/6014709354-sweat-shirt-noir,1811,17.0,4.0,0.3117427158612516,0
North Face Beanie,2319,14.99,3.0,1,,,"Barely worn, very good condition",https://www.vinted.fr/items/6017071347-north-face-beanie,2964,10.0,4.0,1.4022002475950877,0
Pantalon north face corto,2319,10.0,4.0,6,4.1,51.0,Pantalon de verano. esta un poco desgastado y mirar la primera foto la zona del cordón esta dañada,https://www.vinted.fr/items/4959465789-pantalon-north-face-corto,586,20.0,4.0,-1.1530121014289971,1
Carhartt Winterjacke in XS,362,30.0,4.0,7,5.0,2.0,Unisex Winterjacke. Einen Winter lange getragen. Viele Taschen und sehr warm.,https://www.vinted.fr/items/5152449779-carhartt-winterjacke-in-xs,2051,51.0,7.0,-0.9339396392593768,0
Carhartt Parka,362,25.0,4.0,8,4.9,235.0,"Guter, getragener Zustand. 

#carhartt #carharttwip #carharttvintage #carharttworkwear #wip #vintage",https://www.vinted.fr/items/5665043325-carhartt-parka,2051,51.0,7.0,-1.069991752676536,1
The North Face Mütze,2319,7.0,3.0,5,4.9,81.0,einmal getragen,https://www.vinted.fr/items/5713097230-the-north-face-mutze,2964,10.0,4.0,-0.8301320308875059,1
Bonnet the north face,2319,9.9,3.0,7,4.1,14.0,"Bonnet en très bon état. Envoi rapide et soigné. L'article a été minutieusement vérifié pour garantir sa qualité. N'attendez plus pour ajouter ce bonnet tendance à votre garde-robe ! 🌟

N’hésitez pas à me contacter pour plus de renseignements 




#Bonnet #BonnetHiver #BonnetMode #Vinted #EnvoiRapide #Mode",https://www.vinted.fr/items/5949588390-bonnet-the-north-face,2964,10.0,4.0,-0.01989878838443684,0
Sweat-shirt The North Face,2319,12.0,3.0,8,4.9,460.0,Sweat-shirt The North Face bleu taille S en parfait état,https://www.vinted.fr/items/4293371925-sweat-shirt-the-north-face,1811,17.0,4.0,-0.7773010223068051,1
The North Face Mütze,2319,15.0,3.0,5,4.8,49.0,"Selten getragen
Original Etikett innen vorhanden",https://www.vinted.fr/items/6036944019-the-north-face-mutze,2964,10.0,4.0,1.4049941553278567,0
Sweat the  north  face homme  Taille  M,2319,30.0,3.0,0,4.9,46.0,"Marque: The North  Face
Couleur: Marron
Taille:  M
Matériaux: Coton  doux  et  durable
État:Très  bon état  

N’hésitez pas à  me  contacter  pour  plus  d’informations  ou  des  photos  supplémentaires










#thenorthface #sweatshirt #sweat #hoodie #sweatshirthomme  #sweatshirtthenorthface  #homme #laselevtionvinted #men #sweatshirtmen",https://www.vinted.fr/items/6016333853-sweat-the-north-face-homme-taille-m,1811,17.0,4.0,1.6730473885713224,0
Carhartt sweater ,362,9.0,3.0,12,5.0,2.0,"Wurde sehr selten getragen und befindet sich in einem gutem Zustand.



Bei weiteren Fragen bitte melden :)",https://www.vinted.fr/items/2938279860-carhartt-sweater,1811,25.0,6.0,-1.6614682969659418,0
Bonnet taille unique North face très bon état,2319,5.0,3.0,10,4.9,1040.0,🌺 tres bon état sans tâches ni déchirure ni de trou couleur intact,https://www.vinted.fr/items/5952421816-bonnet-taille-unique-north-face-tres-bon-etat,2964,10.0,4.0,-1.3889135774413466,1
Hoodie The North Face,2319,9.5,4.0,6,5.0,47.0,"Couleur Terra Cota
Cordelette à remplacer ou à retirer",https://www.vinted.fr/items/6005076214-hoodie-the-north-face,1811,17.0,4.0,-1.1176271904843227,1
Carhartt Cap Babyblau,362,12.0,3.0,6,5.0,135.0,"Fleck vorne auf dem Schirm, wobei ich die Cap nie getragen habe.",https://www.vinted.fr/items/5990738597-carhartt-cap-babyblau,287,15.0,5.0,-0.5616290116531408,1
bonnet,2319,10.5,4.0,6,4.9,478.0,bonne etat,https://www.vinted.fr/items/5668565709-bonnet,2964,10.0,4.0,0.14773567558171524,0
"Bonnet, taille unique, The North face",2319,6.0,3.0,8,4.9,147.0,"Bonjour,
Je vends un bonnet de marque north face
Taille unique en excellent état, l’étiquette a été découpée par mes soins, car cela me gênait sur le crâne.",https://www.vinted.fr/items/5998695140-bonnet-taille-unique-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
grauer Carhartt-Pullover,362,15.0,3.0,10,5.0,25.0,Aufdruck ist ganz leicht verblasst,https://www.vinted.fr/items/3453479233-grauer-carhartt-pullover,1811,25.0,6.0,-1.0106235175888445,1
Blaue Carhartt Jacke Work Wear,362,60.0,3.0,17,4.3,30.0,Sehr gut erhaltende Carhartt Jacke mit Innenfell,https://www.vinted.fr/items/5762570378-blaue-carhartt-jacke-work-wear,2051,51.0,7.0,-0.11762695875642182,0
Carhartt | Lookout Hat,362,12.0,3.0,0,4.9,66.0,,https://www.vinted.fr/items/5670085174-carhartt-lookout-hat,287,15.0,5.0,-0.5616290116531408,0
Bonnet taille unique North face très bon état,2319,5.0,3.0,10,4.9,1039.0,🌺 tres bon état sans tâches ni déchirure ni de trou couleur intact,https://www.vinted.fr/items/5952421816-bonnet-taille-unique-north-face-tres-bon-etat,2964,10.0,4.0,-1.3889135774413466,1
Sweat The North face taille XL homme,2319,19.5,3.0,0,,,"En très bon état général, usure normal avec le temps comme des bouloches ou une couleur un peu usé mais aucun défaut majeur

Taille XL pour homme

Livraison soigné et rapide ( en moins de 24h )
Si vous avez des questions, n'hésitez pas à me contacter",https://www.vinted.fr/items/6037624995-sweat-the-north-face-taille-xl-homme,1811,17.0,4.0,0.24367748222574803,0
Dünner The North Face Pullover ,2319,15.0,3.0,9,5.0,9.0,"Er ist in einem sehr guten Zustand, da ich ihn kaum getragen habe. 

Preis inklusive Verpackungskosten und Sendungskosten.",https://www.vinted.fr/items/3441251300-dunner-the-north-face-pullover,1811,17.0,4.0,-0.36890962049378384,0
The North Face Hoodie Gr M wie neu,2319,13.0,3.0,7,4.8,171.0,"Nur 1-2 mal getragen 
Aus den USA",https://www.vinted.fr/items/5334140713-the-north-face-hoodie-gr-m-wie-neu,1811,17.0,4.0,-0.641170555035798,1
Grauer Sweater - Carhartt,362,19.0,3.0,8,4.6,21.0,Oft getragen,https://www.vinted.fr/items/1683256585-grauer-sweater-carhartt,1811,25.0,6.0,-0.5767269980041129,1
The North Face,2319,30.0,2.0,4,3.8,10.0,Shorts The North Face nuovi mai usati,https://www.vinted.fr/items/5134969451-the-north-face,586,20.0,4.0,1.4617269231267294,0
Bonnet the north face gris,2319,8.0,2.0,6,4.6,32.0,"Je vends mon bonnet the north face gris avec pompon.
Il est en parfait état !",https://www.vinted.fr/items/5967354959-bonnet-the-north-face-gris,2964,10.0,4.0,-0.5507412576105856,1
Pantalón corto,2319,18.0,2.0,8,4.9,146.0,"Bolsillos laterales con cremallera. Tela finita.Sin estrenar. Talla pequeño. Es una L, pero yo diría que talla como una M",https://www.vinted.fr/items/5470679998-pantalon-corto,586,20.0,4.0,-0.10711649160670657,0
Short the north face,2319,5.0,4.0,7,4.9,307.0,Le short est en bon état il y a juste un petit trou dans la poche n’hésitez pas à me contactez !,https://www.vinted.fr/items/4582797564-short-the-north-face,586,20.0,4.0,-1.8066968575679287,1
Mütze,362,6.0,4.0,6,4.8,33.0,"Selten getragen, Farbe ein dunkelrot orange",https://www.vinted.fr/items/5835508271-mutze,287,15.0,5.0,-1.7698356815897667,1
Pantalon north face,2319,20.0,2.0,4,1.0,1.0,Lo compre y nunca me lo puse,https://www.vinted.fr/items/5139232514-pantalon-north-face,586,20.0,4.0,0.1543574108488661,0
Bonnet the north face,2319,6.0,3.0,7,4.6,47.0,"Bonnet the north face en bonne état avec logo gris brodé 

Envoi rapide 24/48h",https://www.vinted.fr/items/4330509253-bonnet-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
North face sweater,2319,13.5,3.0,14,4.4,209.0,"Maat large
Heerlijke warme sweater",https://www.vinted.fr/items/5941757782-north-face-sweater,1811,17.0,4.0,-0.5731053214002945,1
Short The North Face noir,2319,9.95,4.0,7,4.8,104.0,"🚐 IMPORTANT : Pour une expédition le soir même, choisissez Mondial Relay. 🚐

🗒️| Short The North Face noir 
🏷️| État : 7/10 🤩 
📏| Taille : S 
🎨| Noir 
🚶‍♂️| Pour information, je mesure 1m81 pour 78kg.
🛍️| Jetez un coup d'œil à mon profil ; d'autres articles similaires sont disponibles (-5% sur les lots) 
📌| N'hésitez pas à me contacter pour plus d'informations ; je serais ravi de vous aider !",https://www.vinted.fr/items/5825107529-short-the-north-face-noir,586,20.0,4.0,-1.1595489489903865,1
Jas Carhartt,362,15.0,3.0,18,4.9,52.0,"Amper gedragen, zwart, ideaal voor tussenseizoen",https://www.vinted.fr/items/6024144979-jas-carhartt,2051,51.0,7.0,-1.3420959795108542,1
Bonnet The North Face,2319,15.0,2.0,11,4.8,423.0,Vend bonnet The North Face original porter une fois comme neuf,https://www.vinted.fr/items/5470235005-bonnet-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Bonnet the north face,2319,7.0,4.0,0,4.7,173.0,Taille unique gris bleu,https://www.vinted.fr/items/6013526763-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
North face sweater dark blue,2319,7.5,4.0,8,3.5,8.0,Size M,https://www.vinted.fr/items/5222306274-north-face-sweater-dark-blue,1811,17.0,4.0,-1.3898881250263369,0
Berrettino lana The North Face,2319,10.0,3.0,0,,,Taglia Unisex,https://www.vinted.fr/items/6034703089-berrettino-lana-the-north-face,2964,10.0,4.0,0.008040288943255093,0
"Bonnet, taille unique, The North face",2319,6.0,3.0,8,4.9,147.0,"Bonjour,
Je vends un bonnet de marque north face
Taille unique en excellent état, l’étiquette a été découpée par mes soins, car cela me gênait sur le crâne.",https://www.vinted.fr/items/5998695140-bonnet-taille-unique-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
Short,2319,10.0,3.0,7,4.8,35.0,Short coton,https://www.vinted.fr/items/4484652314-short,586,20.0,4.0,-1.1530121014289971,1
Bonnet the north face,2319,5.0,3.0,7,4.7,112.0,Rose pale,https://www.vinted.fr/items/5935186409-bonnet-the-north-face,2964,10.0,4.0,-1.3889135774413466,1
Gorro the north face,2319,4.0,4.0,9,4.9,217.0,"Buen estado.
Color teja.",https://www.vinted.fr/items/5977345892-gorro-the-north-face,2964,10.0,4.0,-1.6683043507182669,1
Mütze fast neu,2319,12.0,3.0,9,5.0,277.0,Kaum benutzt,https://www.vinted.fr/items/5879709165-mutze-fast-neu,2964,10.0,4.0,0.5668218354970957,0
Carhartt Jacke,362,55.0,3.0,14,4.4,61.0,"Winterjacke, mir leider etwas zu groß :(

#carharttwip #carharttworkwear #carhartt #winterjacke #kapuze",https://www.vinted.fr/items/5646122039-carhartt-jacke,2051,51.0,7.0,-0.253679072173581,0
The Noth Face(Tnf) Mütze/Beanie Grau/Grey,2319,12.0,3.0,3,4.5,69.0,"Selten getragen 
Top Zustand
Bei fragen gerne kontaktieren 
Bezahlung gerne über Paypal 






#tnf #northface #beanie #winter #vintage #style #y2k",https://www.vinted.fr/items/5951719123-the-noth-facetnf-mutzebeanie-graugrey,2964,10.0,4.0,0.5668218354970957,0
Zwarte North Face muts Youth,2319,3.0,,5,3.0,14.0,Zwarte muts,https://www.vinted.fr/items/5800416156-zwarte-north-face-muts-youth,2964,10.0,4.0,-1.9476951239951872,0
Northface Pullover,2319,29.0,2.0,15,4.9,82.0,"Einmal getragen, hab ihn leider in der falschen Größe bestellt :( 
Bei Fragen gerne melden🤗

#tnf #thenorthface #sweater #türkis #vintage #vinted #streetwearstyle",https://www.vinted.fr/items/5087090422-northface-pullover,1811,17.0,4.0,1.5369169213003153,0
Bonnet TNF,2319,15.0,2.0,13,4.2,41.0,Taille correctement,https://www.vinted.fr/items/5208169228-bonnet-tnf,2964,10.0,4.0,1.4049941553278567,0
Bonnet taille unique North face très bon état,2319,5.0,3.0,10,4.9,1039.0,🌺 tres bon état sans tâches ni déchirure ni de trou couleur intact,https://www.vinted.fr/items/5952421816-bonnet-taille-unique-north-face-tres-bon-etat,2964,10.0,4.0,-1.3889135774413466,1
Boné Carhartt,362,15.0,3.0,3,5.0,44.0,,https://www.vinted.fr/items/6032424835-bone-carhartt,287,15.0,5.0,0.04247432331517214,0
The North Face Pullover,2319,14.0,3.0,1,5.0,312.0,Kaum getragen. Sehr guter Zustand. Fällt normal aus,https://www.vinted.fr/items/5619326477-the-north-face-pullover,1811,17.0,4.0,-0.5050400877647909,0
Gorro the north face,2319,8.0,4.0,8,4.4,42.0,Gorro the north face doble diseño.,https://www.vinted.fr/items/5994056333-gorro-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Gorro the North face,2319,10.0,2.0,2,,,"Gorro The north Face, es original, talla universal, muy pco usado, tan solo tres veces, color azul",https://www.vinted.fr/items/5989153929-gorro-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Short,2319,6.0,3.0,8,4.3,26.0,Porté très peu de fois,https://www.vinted.fr/items/4905620449-short,586,20.0,4.0,-1.6759599063401425,1
Casquette carhartt violet,362,12.0,4.0,10,5.0,25.0,,https://www.vinted.fr/items/6009954978-casquette-carhartt-violet,287,15.0,5.0,-0.5616290116531408,1
Pantalón The North Face gris,2319,10.0,3.0,4,4.5,6.0,,https://www.vinted.fr/items/5057868690-pantalon-the-north-face-gris,586,20.0,4.0,-1.1530121014289971,0
Pull the north face,2319,15.0,3.0,2,5.0,22.0,Très bon état porter quelque fois,https://www.vinted.fr/items/5991508040-pull-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
Carhartt Hickman Parka navy,362,30.0,4.0,12,5.0,59.0,Getragen aber guter Zustand,https://www.vinted.fr/items/4108921499-carhartt-hickman-parka-navy,2051,51.0,7.0,-0.9339396392593768,1
Pantaloncino tecnico The North Face uomo,2319,19.99,3.0,2,5.0,382.0,,https://www.vinted.fr/items/6038965670-pantaloncino-tecnico-the-north-face-uomo,586,20.0,4.0,0.153050041336588,0
Carhartt oversize Jacke,362,70.0,4.0,9,5.0,16.0,"gebrauchter Zustand siehe Bilder 
used look
NP 180€",https://www.vinted.fr/items/4245645315-carhartt-oversize-jacke,2051,51.0,7.0,0.15447726807789652,0
Sweat,2319,10.0,3.0,13,4.8,21.0,Sweat THE NORTH FACE,https://www.vinted.fr/items/5943322586-sweat,1811,17.0,4.0,-1.0495619568488193,1
polaire thé north face,2319,15.0,3.0,9,4.3,31.0,très bon état,https://www.vinted.fr/items/5796147603-polaire-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
Sweat the north face,2319,30.0,3.0,3,4.8,24.0,,https://www.vinted.fr/items/6004081184-sweat-the-north-face,1811,17.0,4.0,1.6730473885713224,0
Pantalón Corto The North Face,2319,25.0,2.0,3,5.0,15.0,"pantalón corto de The North Face con el logo reflectante 
en perfecto estado, como nuevo 
talla s
color negro",https://www.vinted.fr/items/5725679011-pantalon-corto-the-north-face,586,20.0,4.0,0.8080421669877976,0
The North Face Mütze,2319,10.0,2.0,1,3.9,14.0,"Die Mütze ist in einem sehr guten Zustand wie neu (siehe Bilder). 
Bei Fragen gerne nachfragen:)",https://www.vinted.fr/items/5699907231-the-north-face-mutze,2964,10.0,4.0,0.008040288943255093,0
Short The North Face,2319,10.0,4.0,4,4.7,3.0,"Short The North Face en bon état
Aucune tache mais la couleur un peu partit à force de laver
Taille S",https://www.vinted.fr/items/5969558667-short-the-north-face,586,20.0,4.0,-1.1530121014289971,0
Berretta the north face,2319,4.0,,5,4.5,186.0,Double faces. Unisex,https://www.vinted.fr/items/5772667362-berretta-the-north-face,2964,10.0,4.0,-1.6683043507182669,0
Carhartt Longsleeve,362,15.0,4.0,8,,,Größe wie angegeben - Guter Zustand,https://www.vinted.fr/items/4489169535-carhartt-longsleeve,1811,25.0,6.0,-1.0106235175888445,0
Bonnet the nord face,2319,9.0,4.0,4,4.1,13.0,Taille S porte quelque fois .,https://www.vinted.fr/items/4686615830-bonnet-the-nord-face,2964,10.0,4.0,-0.2713504843336652,0
Carhartt Oberteil ,362,30.0,4.0,3,5.0,6.0,Cooles grünes carhartt Oberteil. Der Verkauf erfolgt unter Ausschluss jeglicher Gewährleistung.,https://www.vinted.fr/items/3988113107-carhartt-oberteil,1811,25.0,6.0,0.6164884308538988,0
The North face Pullover schwarz ,2319,14.0,4.0,11,4.8,36.0,"Gut erhaltener schwarzer The north face pullover, Grösse S, keine Mängel",https://www.vinted.fr/items/2484309352-the-north-face-pullover-schwarz,1811,17.0,4.0,-0.5050400877647909,1
Carhartt Sweater,362,19.0,3.0,11,5.0,91.0,Sweatshirt,https://www.vinted.fr/items/3737429752-carhartt-sweater,1811,25.0,6.0,-0.5767269980041129,1
The North Face sweater,2319,20.0,3.0,1,5.0,2.0,"Nicht Raucher Haushalt 

Keine Haustiere 

Größe: M",https://www.vinted.fr/items/5994542428-the-north-face-sweater,1811,17.0,4.0,0.3117427158612516,0
Pantalón corto the north face,2319,25.0,3.0,1,3.7,9.0,"Pantalón corto the north face
En perfecto estado
Talla L",https://www.vinted.fr/items/5896354912-pantalon-corto-the-north-face,586,20.0,4.0,0.8080421669877976,0
Blaue Carhartt Winterjacke,362,30.0,4.0,5,,,,https://www.vinted.fr/items/4245380582-blaue-carhartt-winterjacke,2051,51.0,7.0,-0.9339396392593768,0
Pull  polaire the north face,2319,5.0,,3,5.0,5.0,Pull polaire the north face taille XL homme 2 tache et recousu voir photo,https://www.vinted.fr/items/5996732702-pull-polaire-the-north-face,1811,17.0,4.0,-1.7302142932038547,0
Pull carhartt,362,25.0,3.0,10,4.4,73.0,"pull carhartt 
taille XS
logo brodé",https://www.vinted.fr/items/6021456158-pull-carhartt,1811,25.0,6.0,0.07411778137298439,0
Bonnet The North Face,2319,7.0,3.0,3,3.0,2.0,Bonnet,https://www.vinted.fr/items/5943118710-bonnet-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
Casquette Carhartt peu portée,362,10.0,3.0,13,4.9,76.0,,https://www.vinted.fr/items/6018215247-casquette-carhartt-peu-portee,287,15.0,5.0,-0.9643645682986828,1
Bonnet The North Face,2319,9.0,4.0,0,4.6,32.0,En bon état,https://www.vinted.fr/items/6040580315-bonnet-the-north-face,2964,10.0,4.0,-0.2713504843336652,0
Carhartt Pullover Crewneck,362,16.0,4.0,7,4.9,159.0,"sehr schöner Pullover 
Wie neu bis auf ganz kleine Flecken 
Die Fallen aber echt garnicht auf",https://www.vinted.fr/items/5970035406-carhartt-pullover-crewneck,1811,25.0,6.0,-0.9021493876926615,1
Carhartt schwarzer Pullover,362,15.0,3.0,16,5.0,16.0,-bei Fragen einfach melden :),https://www.vinted.fr/items/5941938674-carhartt-schwarzer-pullover,1811,25.0,6.0,-1.0106235175888445,0
pantaloncini tecnici The North Face,2319,10.0,4.0,7,4.8,25.0,,https://www.vinted.fr/items/5398211755-pantaloncini-tecnici-the-north-face,586,20.0,4.0,-1.1530121014289971,1
pull the north face noir femme - Taille S,2319,25.0,3.0,0,4.8,45.0,"📏Taille S

🧼Soins 9/10

🚀Envoie en 48h",https://www.vinted.fr/items/6008536725-pull-the-north-face-noir-femme-taille-s,1811,17.0,4.0,0.992395052216287,0
Carharrt crewneck,362,35.0,4.0,11,5.0,1.0,Carharrt creek in Grau Schwarz in gr xxl,https://www.vinted.fr/items/5772019754-carharrt-crewneck,1811,25.0,6.0,1.158859080334813,0
